"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"Et voici les nouveaux (jolis) maillots de CETB foot pour la saison 2016-2017 #blueboys #lesportdauphinois... https://t.co/sq0CtL0MTa";FALSE;0;NA;2016-09-14 08:20:41;FALSE;NA;"775972523813011456";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"COURT_EA";0;FALSE;FALSE;NA;NA
"info route..
la semaine prochaine prochaine , du 21 au 23 septembre , la D217 (route de loon plage) de la... https://t.co/DVoUBw5QJV";FALSE;0;NA;2016-09-14 08:20:39;FALSE;NA;"775972517118967808";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"sankukai2";0;FALSE;FALSE;NA;NA
"La mise en pièce d' #Alstom https://t.co/5x0w8DtdI0";FALSE;0;NA;2016-09-14 08:20:38;FALSE;NA;"775972510655516673";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Onzepetitspois";0;FALSE;FALSE;NA;NA
"J’ai publié une nouvelle photo sur Facebook https://t.co/l5bQMpOXUV";FALSE;0;NA;2016-09-14 08:20:37;FALSE;NA;"775972510034722816";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"martialahoussy1";0;FALSE;FALSE;NA;NA
"#Facebook lance officiellement la certification #Blueprint... pour 156€ !
https://t.co/72psNx5msP";FALSE;0;NA;2016-09-14 08:20:37;FALSE;NA;"775972509841842176";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"rpradeau";7;FALSE;FALSE;NA;NA
"Mouvement horloger perpétuel... #paris #placedelaconcorde #mouvementhorloger #iphonepic #boomerang #cielbleu https://t.co/JYRgLzfEpa";FALSE;0;NA;2016-09-14 08:20:35;FALSE;NA;"775972500702371841";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"etude_doumer";0;FALSE;FALSE;NA;NA
"Facebook lance officiellement une certification BluePrint payante https://t.co/TSkW7vJdKP";FALSE;0;NA;2016-09-14 08:20:34;FALSE;NA;"775972497334345728";NA;"<a href=""http://www.netvibes.com/"" rel=""nofollow"">Netvibes Widget</a>";"ValBdeMytte";1;FALSE;FALSE;NA;NA
"@felicia_french t'as pas vu sur facebook? C'est annulé à cause du plan vigipirate dans les gares <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>";FALSE;0;"felicia_french";2016-09-14 08:20:32;FALSE;"775794095797198848";"775972489201680384";"33484093";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"MissVala";0;FALSE;FALSE;NA;NA
"Le ton de la rentrée est donné ! https://t.co/74EHHQ9luk";FALSE;0;NA;2016-09-14 08:20:31;FALSE;NA;"775972482012606464";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"HerveZor";0;FALSE;FALSE;NA;NA
"RT @SAMLaSoupape: Pour commencer cette nouvelle semaine, nous vous présentons
Les fonderies du Poitou Fonte.

Situé à Ingrandes sur... http…";FALSE;0;NA;2016-09-14 08:20:30;FALSE;NA;"775972478212530176";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"3214x4";2;TRUE;FALSE;NA;NA
"Suite de ""Rivière Pourpre...""
Modèle Fb page: Mélanie Modèle
Photographe Fb page: Joys.S Photography
Lieu: Jura... https://t.co/CJ4KwkahIx";FALSE;0;NA;2016-09-14 08:20:29;FALSE;NA;"775972473233866752";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Joys_S_Photo";0;FALSE;FALSE;NA;NA
"BlogModerateur: Facebook lance officiellement une certification BluePrint payante https://t.co/2VN7QiL82A https://t.co/8pkkj4s5bk";FALSE;0;NA;2016-09-14 08:20:28;FALSE;NA;"775972470142697472";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"JIP_S";0;FALSE;FALSE;NA;NA
"Facebook : nouvelle chute spectaculaire et assumée  du reach organique https://t.co/Paeegj9ihL";FALSE;0;NA;2016-09-14 08:20:25;FALSE;NA;"775972459300450304";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"_PointComm";0;FALSE;FALSE;NA;NA
"| INSPIRATION | On aime la douceur des formes dans cet appartement cosy de Londres. <ed><U+00AE><U+00B8><ed><U+00B0><U+00BD><ed><U+00AE><U+00B8><ed><U+00B1><U+0085>

On a reconnu les... https://t.co/cqABvCk2yn";FALSE;0;NA;2016-09-14 08:20:23;FALSE;NA;"775972447753478144";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"CerisesurlaDeco";0;FALSE;FALSE;NA;NA
"Nouvelle offre d'emploi sur notre site :
HYDRAULICIEN H/F - Lagord
Nous recherchons un hydraulicien(ne) , ayant... https://t.co/7Ma7VTJ511";FALSE;0;NA;2016-09-14 08:20:21;FALSE;NA;"775972441206169600";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"JobsEnRegions";0;FALSE;FALSE;NA;NA
"RT @Evapourlavie: Vous habitez dans les Hauts-de-France (Picardie) ou dans la région parisienne ? Vous voulez aider Eva pour la vie... http…";FALSE;0;NA;2016-09-14 08:20:19;FALSE;NA;"775972431777374208";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"OlivierGrigioni";1;TRUE;FALSE;NA;NA
"RT @AMakanda: Ta vision est limitée parce-que tu regarde sans voir. Utilises tes yeux de l'Esprit car ils ne sont pas limités... https://t.…";FALSE;0;NA;2016-09-14 08:20:19;FALSE;NA;"775972430951112704";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"PrincessofGod0";3;TRUE;FALSE;NA;NA
"RT @Le1hebdo: « La France ne gagnera pas contre Google et Facebook ; l’Europe si. » @EmmanuelMacron parle dans le 1 https://t.co/1UPvnByDzT";FALSE;0;NA;2016-09-14 08:20:16;FALSE;NA;"775972419857154048";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"ericfotto";5;TRUE;FALSE;NA;NA
"Vous êtes cordialement invités au prochain meeting politique organisé par le CERP le mardi 20 septembre 2016 à... https://t.co/Ns2AqwIp7G";FALSE;1;NA;2016-09-14 08:20:15;FALSE;NA;"775972414924677120";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"RuddyWaselynck";0;FALSE;FALSE;NA;NA
"Sur facebook ""twitter c nul""
99% des blagues sur facebook viennent de twitter donc voila. c:";FALSE;0;NA;2016-09-14 08:20:14;FALSE;NA;"775972409979568128";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"iTwitYT";0;FALSE;FALSE;NA;NA
"RT @LutteContreleFN: #RIP Le petit Journal @Qofficiel #Bolloré #Philippot https://t.co/dBQGKwvrjQ";FALSE;0;NA;2016-09-14 08:20:11;FALSE;NA;"775972398764032000";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"jojorideau";1;TRUE;FALSE;NA;NA
"Male attraction. https://t.co/gJH9MZjnfd";FALSE;0;NA;2016-09-14 08:20:10;FALSE;NA;"775972396226514944";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"ItsMeKevinxD";0;FALSE;FALSE;NA;NA
"RDV samedi 17 septembre à 21h pour un retour dans les années 80 !!! 
80's Party Saturday at 9.pm !!! https://t.co/fNdy0KJo1N";FALSE;0;NA;2016-09-14 08:20:10;FALSE;NA;"775972395572224000";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"siblulareserve";0;FALSE;FALSE;NA;NA
"1. La haine sur les réseaux sociaux est bien organisée. En général le #FN chauffe ses followers ou amis Facebook";FALSE;0;NA;2016-09-14 08:20:08;FALSE;NA;"775972387959570433";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"MarcGral";1;FALSE;FALSE;NA;NA
"Facebook lance officiellement une certification BluePrint payante https://t.co/aNRMYJofbY https://t.co/GNiDfaLnBN";FALSE;2;NA;2016-09-14 08:20:07;FALSE;NA;"775972382590771200";NA;"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>";"BlogModerateur";4;FALSE;FALSE;NA;NA
"Portable HP Spectre 13
Hewlett-Packard nous avait bien caché qu’ils savent aussi faire du design aussi sexy en... https://t.co/VmAyBNBVfX";FALSE;4;NA;2016-09-14 08:20:05;FALSE;NA;"775972375397560320";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"fierdemonpc";1;FALSE;FALSE;NA;NA
"Prochaine Gonzaï Night <U+25BA> 21 septembre https://t.co/S0Er6N4ijr";FALSE;0;NA;2016-09-14 08:20:03;FALSE;NA;"775972366698553344";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"nouvelanbelge";0;FALSE;FALSE;NA;NA
"Détails des produits utilisés sur ma page 
https://t.co/w6uGHQAX8m https://t.co/h8ODQlvYdO";FALSE;0;NA;2016-09-14 08:20:03;FALSE;NA;"775972364899258368";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Melluce83";0;FALSE;FALSE;NA;NA
"Parrainez vos amis et gagnez de l'argent sur Exeia https://t.co/WHIAUng7bG";FALSE;0;NA;2016-09-14 08:20:01;FALSE;NA;"775972356170932224";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"exeiamad";0;FALSE;FALSE;NA;NA
"Bon appetit https://t.co/R9sPSz4Rss";FALSE;0;NA;2016-09-14 08:20:01;FALSE;NA;"775972355990515712";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"lvgourmande";0;FALSE;FALSE;NA;NA
"Facebook lance officiellement une certification BluePrint payante https://t.co/hc2rJyKmQ4";FALSE;0;NA;2016-09-14 08:20:00;FALSE;NA;"775972354694455296";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"LaVeilleDuWeb";0;FALSE;FALSE;NA;NA
"RT @amine_hjiej: L'AG du groupe local @CoexisterParis c'est ce soir au #Forum104 dès 20h https://t.co/Yac5YkaELP https://t.co/s11HsIH35G";FALSE;0;NA;2016-09-14 08:20:00;FALSE;NA;"775972353482362880";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"kawaa_co";4;TRUE;FALSE;NA;NA
"J’ai publié une nouvelle photo sur Facebook https://t.co/1kH9AUkI7b";FALSE;0;NA;2016-09-14 08:19:58;FALSE;NA;"775972345601286144";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"martialahoussy1";0;FALSE;FALSE;NA;NA
"Cette sensation lorsque tu te mets à commencer sur un énorme projet, que tu es seul, puis tu réfléchis tellement... https://t.co/7Vlw8lQZSp";FALSE;0;NA;2016-09-14 08:19:56;FALSE;NA;"775972334532452352";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"TouhouOnline";0;FALSE;FALSE;NA;NA
"Bonne nouvelle! La Zaméla Les Nuits De Nacre est de retour à partir de demain! Un évent est organisé à Tulle, par... https://t.co/r1PMsDSz77";FALSE;1;NA;2016-09-14 08:19:54;FALSE;NA;"775972327230144513";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"terraaventura";1;FALSE;FALSE;NA;NA
"CADEAUX + PROMOSSSS https://t.co/gFfsOUu9z3";FALSE;0;NA;2016-09-14 08:19:50;FALSE;NA;"775972311463755776";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"cosmetonique";0;FALSE;FALSE;NA;NA
"Énorme merci à @fropars @Thom404 et @AlexiTauzin pour le retour rapide sur la certification Facebook. Abusé le tarif https://t.co/LIq8BiWzCa";FALSE;1;NA;2016-09-14 08:19:47;FALSE;NA;"775972297815580672";NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"MaxSchleiffer";1;FALSE;FALSE;NA;NA
"<U+2582><U+2582> <U+2583> _ <U+2585> <U+2586> <U+2605>NOUVEAUTÉS<U+2605> <U+2586> <U+2585> _ <U+2583> <U+2582><U+2582>
Bonnet tendance avec perles et strass à 12.00€ 
Cliquez ici pour commander <U+25BA>... https://t.co/qtUb2iwRdo";FALSE;0;NA;2016-09-14 08:19:46;FALSE;NA;"775972295965827072";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"StyleFashionFr";0;FALSE;FALSE;NA;NA
"Pourquoi ne pas frapper les gens à genoux ? Ils ne pourront pas se défendre de toute façon. Par contre, nous... https://t.co/5PWOP46m6Y";FALSE;0;NA;2016-09-14 08:19:42;FALSE;NA;"775972279092125696";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"yanber_be";0;FALSE;FALSE;NA;NA
"Et voila ! C'est la rentrée pour le Duo !! 
Rendez-vous le 24 Septembre !! :) :D https://t.co/On9yIU4taP";FALSE;0;NA;2016-09-14 08:19:41;FALSE;NA;"775972271370407936";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"DuoKernoBuisson";0;FALSE;FALSE;NA;NA
"Hey !!! bonjour à tous,

La rentrée des Pockemon Crew s'est fait sur les chapeaux de roues. Pas mal de choses à... https://t.co/NE1wbgyg1u";FALSE;0;NA;2016-09-14 08:19:40;FALSE;NA;"775972268652519424";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"PockemonCrew";0;FALSE;FALSE;NA;NA
"J’ai publié une nouvelle photo sur Facebook https://t.co/anphaIrGQh";FALSE;0;NA;2016-09-14 08:19:40;FALSE;NA;"775972267310321664";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"martialahoussy1";0;FALSE;FALSE;NA;NA
"RT @LibrairieMLire: coup de cœur de Simon https://t.co/WKVF43CYpR";FALSE;0;NA;2016-09-14 08:19:38;FALSE;NA;"775972262117801984";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Initiales";1;TRUE;FALSE;NA;NA
"Magnifique visuel Gas Bijoux https://t.co/2qsfwNG4XC";FALSE;0;NA;2016-09-14 08:19:38;FALSE;NA;"775972261446553600";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"leshesperides16";0;FALSE;FALSE;NA;NA
"Vous aimez les livres Textes Gais, vous en parlez sur les réseaux sociaux ?
Pourquoi ne pas en profiter pour... https://t.co/4lhGqTWbER";FALSE;0;NA;2016-09-14 08:19:38;FALSE;NA;"775972260834189313";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"textesgais";0;FALSE;FALSE;NA;NA
"Honteux ! https://t.co/aOc1xtwUJr";FALSE;0;NA;2016-09-14 08:19:36;FALSE;NA;"775972253251043328";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"BoissetAnnick";0;FALSE;FALSE;NA;NA
"J’ai publié une nouvelle photo sur Facebook https://t.co/diAIlYuZGo";FALSE;0;NA;2016-09-14 08:19:36;FALSE;NA;"775972251040620544";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Wildlifetwitt";0;FALSE;FALSE;NA;NA
"ah, l'éthique des Bloggueuses Food &amp; Lifestyle... https://t.co/VffAGTCljG :)
Bref, pour #LesBonnesAdressesdeJustine, on est fixé maintenant";FALSE;4;NA;2016-09-14 08:19:35;FALSE;NA;"775972249451040768";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Charles_Liebert";6;FALSE;FALSE;NA;NA
"Le crowdfunding citoyen change la ville ! Co-city fête ses 1 an le 21 sept @ActParisDurable: https://t.co/9OJ16uq8NU https://t.co/HRZt39AlMD";FALSE;3;NA;2016-09-14 08:19:35;FALSE;NA;"775972247123202048";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Co_cityFrance";2;FALSE;FALSE;NA;NA
"Le nom le nom 
Le nom de Jésus
Le nom le puissant nom
Le nom de Jésus
Le nom merveilleux nom
Le nom de Jésus
Le... https://t.co/eKC68Xwo8A";FALSE;0;NA;2016-09-14 08:19:34;FALSE;NA;"775972244082290688";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Bibicherie";0;FALSE;FALSE;NA;NA
"Facebook, Twitter: à quoi s'expose-t-on en cas de commentaires ... - Var-Matin https://t.co/FPlK9S21y5 #Twitter";FALSE;0;NA;2016-09-14 08:19:32;FALSE;NA;"775972235186167808";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"InfosdeTwittter";1;FALSE;FALSE;NA;NA
"RT @Voodart: Ami(e)s de #Montréal rendez vous dans quelques jours au restaurant @levirunga. https://t.co/zdw6eGivI0 https://t.co/pFDR2ZOX9p";FALSE;0;NA;2016-09-14 08:19:32;FALSE;NA;"775972234846437376";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"iPMNB";11;TRUE;FALSE;NA;NA
"L'Agence DocPix France fête les Journées européennes du patrimoine 2016

- Exposition « De L'autre Cote Du Mur »... https://t.co/yKDa8oCl9l";FALSE;0;NA;2016-09-14 08:19:32;FALSE;NA;"775972234762616832";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"docpix";0;FALSE;FALSE;NA;NA
"RT @olivierlucas_35: Quartier du Blosne à Rennes via https://t.co/NkAEOS6N7L. Que cette ville a changé ! https://t.co/QYcwQzYDQX";FALSE;0;NA;2016-09-14 08:19:31;FALSE;NA;"775972231910420480";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"krystel66430";47;TRUE;FALSE;NA;NA
"Facebook, Twitter et un groupe de médias veulent améliorer l’actu online https://t.co/fgXBSY8TBW via @rue89";FALSE;1;NA;2016-09-14 08:19:29;FALSE;NA;"775972224989859840";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"carolinedescham";0;FALSE;FALSE;NA;NA
"Important 
Rocade sud complètement bouchée à partir Sovac sur  l'axe routier benaknoun vers dar el beida pour... https://t.co/4afYLfxn8p";FALSE;1;NA;2016-09-14 08:19:28;FALSE;NA;"775972220325756928";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"jil_fm";0;FALSE;FALSE;NA;NA
"Vrai :-D https://t.co/DGyCnmao8t";FALSE;0;NA;2016-09-14 08:19:25;FALSE;NA;"775972207994568704";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"saxgirl71";0;FALSE;FALSE;NA;NA
"Laissez-vous séduire en 30 secondes et tentez de gagner votre livre favori parmi nos nouveautés ! #lecture #concours https://t.co/huHPzdHg3E";FALSE;0;NA;2016-09-14 08:19:21;FALSE;NA;"775972188444819456";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Bibi1932Birault";0;FALSE;FALSE;NA;NA
"Et si on inversait les clichés racistes et sexistes ?? https://t.co/2eEGxnbNaq";FALSE;0;NA;2016-09-14 08:19:13;FALSE;NA;"775972156568109056";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"BoyJumpSn";0;FALSE;FALSE;NA;NA
"Rappel. Du 19 septembre au 28 octobre 2016, le Conseil Départemental effectuera des travaux de rabotage de la... https://t.co/FDXVA16nGe";FALSE;0;NA;2016-09-14 08:19:12;FALSE;NA;"775972153456005120";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"DouarnenezCo";0;FALSE;FALSE;NA;NA
"*INSCRIPTION OUVERTE*
Retrouvez notre article ""Alors on danse?"" p 26 de  notre dernier numéro. Nous y présentons... https://t.co/1YCcbIKwIL";FALSE;0;NA;2016-09-14 08:19:12;FALSE;NA;"775972152126255104";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"bouchB_mag";0;FALSE;FALSE;NA;NA
"RT @davessona: Vu sur Facebook. Ouais ouais ouais! <ed><U+00A0><U+00BD><ed><U+00B8><U+008E> 2016, c'est pour le Peuple Gabonais. <ed><U+00A0><U+00BC><ed><U+00BE><U+0089> https://t.co/wZ3kbOJOSq";FALSE;0;NA;2016-09-14 08:19:10;FALSE;NA;"775972144866062336";NA;"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>";"CGBiotech";131;TRUE;FALSE;NA;NA
"RT @GwalarnLibraire: Et hop, vous pouvez enfin retrouver Lucas, Lucien, Luigi, ludwig et Luce, nous sommes maintenant en 1917.... 

La... h…";FALSE;0;NA;2016-09-14 08:19:08;FALSE;NA;"775972135596687360";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Initiales";1;TRUE;FALSE;NA;NA
"Information et médias sociaux : Facebook et Twitter vérifient ensemble leurs sources";FALSE;0;NA;2016-09-14 08:19:08;FALSE;NA;"775972135256858624";NA;"<a href=""http://www.kashmircreative.com"" rel=""nofollow"">Kashmir Creative</a>";"kashmircreative";0;FALSE;FALSE;NA;NA
"Wallos Jour 1! https://t.co/78YCucnF3j";FALSE;0;NA;2016-09-14 08:19:05;FALSE;NA;"775972122837524480";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"poulesalier";0;FALSE;FALSE;NA;NA
"'IA ORA NA  ! ALOHA  ! KIAORA  ! KAOHA NUI !GOOD MORNING  ! BONJOUR  ! Voici la première affiche officielle de... https://t.co/XuuQwKzsPR";FALSE;0;NA;2016-09-14 08:19:04;FALSE;NA;"775972119045963776";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"MaohiParis";0;FALSE;FALSE;NA;NA
"Maître Gims Feat Gradur, Keblack, Alonzo &amp; Awa Imani – Sapés comme Jamais (Remix)... https://t.co/S9wFmhSv1Q";FALSE;0;NA;2016-09-14 08:19:01;FALSE;NA;"775972107020795904";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"RapNoStreSS";0;FALSE;FALSE;NA;NA
"RT @JacquieMichelX: On se détend de bon matin ;) https://t.co/WCLqyc7jbO ! https://t.co/dwui0iqziF";FALSE;0;NA;2016-09-14 08:19:00;FALSE;NA;"775972101266235396";NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"TheGuiGunner";3;TRUE;FALSE;NA;NA
"Ici, en version argent !... https://t.co/0E0b1eXNWN";FALSE;0;NA;2016-09-14 08:19:00;FALSE;NA;"775972100460933120";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"lilifolies";0;FALSE;FALSE;NA;NA
"Facebook, Twitter: à quoi s’expose-t-on en cas de commentaires injurieux via @nice_matin https://t.co/E5jsXYztBU";FALSE;0;NA;2016-09-14 08:19:00;FALSE;NA;"775972099433398274";NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"pablico2";0;FALSE;FALSE;NA;NA
"Maître Gims Feat Gradur, Keblack, Alonzo &amp; Awa Imani – Sapés comme Jamais (Remix)... https://t.co/YZ7HzFCKdf";FALSE;0;NA;2016-09-14 08:18:59;FALSE;NA;"775972098481192960";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"RapNoStreSS";0;FALSE;FALSE;NA;NA
"RT @fergie_54: Merci à Facebook de me rappeler grace a ""souvenir""  comment les gens te zappe en quelques années <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>";FALSE;0;NA;2016-09-14 08:18:58;FALSE;NA;"775972091153776640";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"spacekillz";29;TRUE;FALSE;NA;NA
"L'hebdomadaire ""le Bonhomme Picard"" soutient - par des articles complets et réguliers- notre combat depuis... https://t.co/aMm29UYEmV";FALSE;0;NA;2016-09-14 08:18:57;FALSE;NA;"775972089740136448";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Evapourlavie";0;FALSE;FALSE;NA;NA
"La belle Bymyheels ES est passée à l'Alcazar lors de son séjour parisien ! https://t.co/mVfK816w6u";FALSE;0;NA;2016-09-14 08:18:56;FALSE;NA;"775972085248077825";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Alcazaresto";0;FALSE;FALSE;NA;NA
"Facebook, Twitter et un groupe de médias veulent améliorer l’actu online https://t.co/AH4GXtPmBQ";FALSE;1;NA;2016-09-14 08:18:52;FALSE;NA;"775972066881396736";NA;"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>";"jcdrpro";0;FALSE;FALSE;NA;NA
"Ce vendredi direction la belle mosquée de Villeneuve d’Ascq :)
Vous aussi vous pouvez faire partie de l'aventure... https://t.co/IKtG7xwfwx";FALSE;0;NA;2016-09-14 08:18:52;FALSE;NA;"775972066445197312";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"projet_waqf";0;FALSE;FALSE;NA;NA
"humiliation : torments
size : L
idr    :125 https://t.co/LbEQXC7W4l";FALSE;0;NA;2016-09-14 08:18:50;FALSE;NA;"775972059721510912";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"dedylucifer";0;FALSE;FALSE;NA;NA
"Maroc : les résultats et les photos d'arrivées du lundi 11/09/2016 
à Rabat (hippodrome Souissi) https://t.co/18oy9QT6vH";FALSE;0;NA;2016-09-14 08:18:50;FALSE;NA;"775972057658064896";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"Magturf";0;FALSE;FALSE;NA;NA
"RT @OIFfrancophonie: À suivre en direct vidéo : https://t.co/9itNtd8bHb #JFEN2016 https://t.co/PtLqIl6NfS";FALSE;0;NA;2016-09-14 08:18:43;FALSE;NA;"775972029090717696";NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"farangfrog";12;TRUE;FALSE;NA;NA
"Merci de cliquer sur « J’aime » ou « Partager » de ma page #Facebook https://t.co/VcrU4xiWeB A bientôt ! https://t.co/iWqjNAUplD";FALSE;0;NA;2016-09-14 08:18:43;FALSE;NA;"775972028268425216";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"kazumi_tsumoto";0;FALSE;FALSE;NA;NA
"""Information et médias sociaux : Facebook et Twitter vérifient ensemble leurs sources"" https://t.co/sVCPMKpcq4";FALSE;0;NA;2016-09-14 08:18:41;FALSE;NA;"775972022367248384";NA;"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>";"botfluxinfo";0;FALSE;FALSE;NA;NA
"Dans le film de Truffaut, Jim raconte à Jules les conseils prodigués par son professeur :
    - Que dois-je... https://t.co/nubGaRk9Rp";FALSE;0;NA;2016-09-14 08:18:39;FALSE;NA;"775972015413071872";NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"AnneKRBLNK";1;FALSE;FALSE;NA;NA
